CUSTOMER_NUMBER_BLINDED,SALES_OFFICE_DESCRIPTION,DELIVERY_PLANT_DESCRIPTION,ON_BOARDING_DATE,ADDRESS_CITY,ADDRESS_ZIP_CODE,COUNTY,GEO_LONGITUDE,GEO_LATITUDE,CUSTOMER_ACTIVITY_CLUSTER_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION,CUSTOMER_SUB_TRADE_CHANNEL_DESCRIPTION,BUSINESS_TYPE_EXTENSION_DESCRIPTION,CUSTOMER_TRADE_CHANNEL_DESCRIPTION2,MARKET_DESCRIPTION,COLD_DRINK_CHANNEL_DESCRIPTION
C00000008011680976761,"Pocatello, ID","Pocatello, ID",1/24/2017,INKOM,83245,BANNOCK,-112.161597,42.77687,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000065916452218245,"Wilsonville, OR","Wilsonville, OR",3/1/2019,WILSONVILLE,97070-6891,CLACKAMAS,-122.773095,45.30163,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000000709119401718,"Wilsonville, OR","Wilsonville, OR",4/11/2011,THE DALLES,97058-2417,WASCO,-121.176974,45.598979,Eating & Drinking,All Other,Other Bar/Tavern/Lic,Equipment Only,All Other,ON PREMISE                    ,EATING/DRINKING               
C00000011831334196564,"Draper, UT","Draper, UT",1/13/2021,NEPHI,84648-2007,JUAB,-111.83606,39.696935,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000007769933221701,"Yuma, AZ","Yuma, AZ",2/19/2020,YUMA,85365,YUMA,-114.612435,32.693075,Third Party (Non-Con,All Other,Other All Others,Cold Drinks/ Snacks,All Other,FULL SERVICE                  ,AT WORK                       
C00000163816115912500,"Glendale, AZ","Glendale, AZ",2/26/2019,PHOENIX,85051-1488,MARICOPA,-112.124723,33.574707,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000109194120181691,"Price, UT","Price, UT",11/17/2017,PRICE,84501-3128,CARBON,-110.81412,39.59798,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000124720541687328,"Twin Falls, ID","Twin Falls, ID",11/30/2010,TWIN FALLS,83301,TWIN FALLS,-114.476507,42.59731,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000006041056577556,"Wilsonville, OR","Wilsonville, OR",8/20/1994,BANKS,97106-8137,WASHINGTON,-123.095404,45.610692,Entertainment/Recrea,Recreation,Other Recreation,DSD,Recreation,ON PREMISE                    ,DESTINATION VENUE             
C00000054461112622062,"Tucson, AZ","Tucson, AZ",6/11/2007,TUCSON,85713-5252,PIMA,-110.919517,32.180535,Third Party (Non-Con,All Other,FULL LINE OPERATOR,DSD,All Other,ON PREMISE                    ,WHOLESALE                     
C00000315158717942149,"Pocatello, ID","Pocatello, ID",2/1/1984,MONTPELIER,83254,BEAR LAKE,-111.30581,42.317625,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000002293576841690,"Spokane, WA","Spokane, WA",5/27/2021,SPOKANE,99201-0405,SPOKANE,-117.41879,47.65795,Entertainment/Recrea,Sport Venue,Sport Venue,DSD,Sport Venue,ON PREMISE                    ,DESTINATION VENUE             
C00000010382161102318,"Johnstown, CO","Johnstown, CO",10/25/2018,BRIGHTON,80601-1951,ADAMS,-104.79931,39.99118,At-Work,Government (Non-Mili,Other Government (No,Agency,Government (Non-Mili,ON PREMISE                    ,GOV'T/EDU                     
C00000021916971972265,"Alamosa, CO","Alamosa, CO",9/4/2015,ALAMOSA,81101,ALAMOSA,-105.888125,37.473965,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00001799239916121110,"Denver, CO","Denver, CO",11/2/2018,AURORA,80010-2420,ADAMS,-104.860555,39.74022,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000167318782430716,"Wilsonville, OR","Wilsonville, OR",12/13/2004,PORTLAND,97209-3506,MULTNOMAH,-122.677381,45.523618,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000014822892027754,"Tacoma, WA","Tacoma Sales Center, WA",7/7/2022,PUYALLUP,98371,PIERCE,-122.29429,47.19179,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000099133216552043,"Twin Falls, ID","Twin Falls, ID",10/31/2018,TWIN FALLS,83301-6151,TWIN FALLS,-114.468682,42.556873,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000078124116092319,"Wenatchee, WA","Wenatchee, WA",5/5/2021,WENATCHEE,98801-3500,CHELAN,-120.30513,47.41092,Eating & Drinking,Street Vendor,Cart/Mobile Food,DSD,Street Vendor,ON PREMISE                    ,EATING/DRINKING               
C00001872205724792300,"Denver, CO","Denver, CO",4/24/2019,SHARON SPRINGS,67758-9703,WALLACE,-101.75172,38.896705,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000127911955102410,"Bellevue, WA","Bellevue, WA",7/17/2019,KIRKLAND,98034-8106,KING,-122.175795,47.70428,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000012848155861339,"Richfield, UT","Richfield, UT",8/16/1999,RICHFIELD,84701,SEVIER,-112.08479,38.759405,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000065221302061897,"Draper, UT","Draper, UT",3/14/2017,PROVO,84604-3916,UTAH,-111.651425,40.27562,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00001171120514522390,"Scottsbluff, NE","Scottsbluff, NE",6/20/2018,GERING,69341-4003,SCOTTS BLUFF,-103.674391,41.804515,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000015357278142485,"Wilsonville, OR","Wilsonville, OR",6/12/2018,TURNER,97392-9430,MARION,-122.953125,44.845105,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000121122972178500,"Glendale, AZ","Glendale, AZ",7/27/2011,PHOENIX,85051-8323,MARICOPA,-112.132299,33.538552,Eating & Drinking,Full Service Restaur,FSR-All Other,Equipment Only,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000181820322489940,"Pendleton, OR","Pendleton, OR",11/9/2006,PENDLETON,97801-1925,UMATILLA,-118.795635,45.669585,Eating & Drinking,Quick Service Restau,QSR-Pizza,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000011392311426905,"Boise, ID","Boise, ID",9/4/2020,HOMEDALE,83628-3215,OWYHEE,-116.933395,43.617735,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000227419204361688,"Denver, CO","Denver, CO",2/10/2009,AURORA,80012,ARAPAHOE,-104.841985,39.69669,Eating & Drinking,Full Service Restaur,FSR-All Other,Equipment Only,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000016621781421670,"Bend, OR","Bend, OR",2/20/2020,MADRAS,97741-9267,JEFFERSON,-121.13539,44.61437,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00002158124513731980,"Wenatchee, WA","Wenatchee, WA",4/18/1994,MOSES LAKE,98837-1918,GRANT,-119.283047,47.129027,Eating & Drinking,Quick Service Restau,QSR-Sandwich,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000016446322135221,"Wilsonville, OR","Wilsonville, OR",5/18/2020,PORTLAND,97236-2801,MULTNOMAH,-122.52369,45.50319,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000000922387381278,"Wilsonville, OR","Wilsonville, OR",8/20/1994,PORTLAND,97216-1640,MULTNOMAH,-122.568748,45.51901,Eating & Drinking,Quick Service Restau,QSR-Pizza,Agency,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000137022392432514,"Wilsonville, OR","Wilsonville, OR",2/28/2002,TURNER,97392,MARION,-123.00959,44.83137,Entertainment/Recrea,Recreation,Other Recreation,DSD,Recreation,ON PREMISE                    ,DESTINATION VENUE             
C00000001942519121633,"Wenatchee, WA","Wenatchee, WA",8/24/2020,MATTAWA,99349,GRANT,-119.902985,46.7378,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000069912042025161,"Idaho Falls, ID","Idaho Falls, ID",4/15/1993,IDAHO FALLS,83401-2605,BONNEVILLE,-112.02498,43.50401,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000553246117131619,"Wilsonville, OR","Wilsonville, OR",3/10/2011,KEIZER,97303-5553,MARION,-123.026314,44.989298,Other Shopping & Ser,General Merchandiser,Books/Office/News/To,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00001269137717471540,"Tempe, AZ","Tempe, AZ",12/22/2017,CHANDLER,85226-1505,MARICOPA,-111.96847,33.316465,Entertainment/Recrea,Amusement,Amusement/Theme Park,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
C00000014286131239102,"Draper, UT","Draper, UT",8/24/2021,SALT LAKE CITY,84111-2307,SALT LAKE,-111.88656,40.763945,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000079210332329711,"Tacoma, WA","Tacoma Sales Center, WA",3/14/2018,FIFE,98424-3440,PIERCE,-122.363155,47.2431,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000208933216672259,"Boise, ID","Boise, ID",2/13/2015,NAMPA,83687,CANYON,-116.55317,43.610545,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000003315882403179,"Tempe, AZ","Tempe, AZ",6/4/2019,SAN TAN VALLEY,85143-5208,PINAL,-111.541285,33.13652,Eating & Drinking,Quick Service Restau,QSR-Other Fast Food,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000075922992268971,"Richfield, UT","Richfield, UT",4/15/2014,PANGUITCH,84759,GARFIELD,-112.424334,37.82286,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000162322631691810,"Johnstown, CO","Johnstown, CO",5/30/2019,BOULDER,80302-5112,BOULDER,-105.28065,40.01774,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00001645232724431100,"Tacoma, WA","Tacoma Sales Center, WA",8/11/2006,WINLOCK,98596-9757,LEWIS,-122.886441,46.475953,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000000218073842024,"Scottsbluff, NE","Scottsbluff, NE",5/1/2015,BRIDGEPORT,69336,MORRILL,-103.099545,41.66567,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000097118336441754,"Cheyenne, WY","Cheyenne, WY",6/20/2013,CENTENNIAL,82055-5031,ALBANY,-106.176263,41.345604,Entertainment/Recrea,Recreation,Other Recreation,DSD,Recreation,ON PREMISE                    ,DESTINATION VENUE             
C00000008432487712413,"Draper, UT","Draper, UT",12/13/2019,PROVO,84604-5573,UTAH,-111.65692,40.297935,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000103124022002663,"Draper, UT","Draper, UT",3/2/2010,GRANTSVILLE,84029-9562,TOOELE,-112.4549,40.599815,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000073720713851306,"Wilsonville, OR","Wilsonville, OR",8/27/2020,SEASIDE,97138-6819,CLATSOP,-123.92421,45.99315,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000002696154761261,"Twin Falls, ID","Twin Falls, ID",1/11/2018,TWIN FALLS,83301-6101,TWIN FALLS,-114.46944,42.55538,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000006941445644147,"Wilsonville, OR","Wilsonville, OR",6/11/2019,VANCOUVER,98660-3157,CLARK,-122.687045,45.62932,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000185312251531347,"Pocatello, ID","Pocatello, ID",9/27/1996,POCATELLO,83201,BANNOCK,-112.45512,42.88236,At-Work,Government (Non-Mili,Other Government (No,Spcl Evnt: One Time,Government (Non-Mili,ON PREMISE                    ,GOV'T/EDU                     
C00000014011478569501,"Johnstown, CO","Johnstown, CO",3/14/2022,FORT COLLINS,80524-2437,LARIMER,-105.07637,40.58873,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000010971696907248,"Tacoma, WA","Tacoma Sales Center, WA",7/27/2011,SUMNER,98390-9676,PIERCE,-122.247727,47.235586,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000017296831354586,"Ogden, UT","Ogden, UT",8/17/2017,SOUTH WEBER,84405-9549,DAVIS,-111.917939,41.12683,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000174614389281249,"Tacoma, WA","Tacoma Sales Center, WA",11/24/2020,ROY,98580-8399,PIERCE,-122.54558,46.998896,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000231613791628873,"Boise, ID","Boise, ID",8/21/2019,CALDWELL,83605-3746,CANYON,-116.68667,43.665935,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000120089223951145,"Logan, UT","Logan, UT",3/12/2019,LOGAN,84341,CACHE,-111.834485,41.750965,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000126914712822452,"Glendale, AZ","Glendale, AZ",5/12/2015,PEORIA,85382-2125,MARICOPA,-112.236791,33.682142,Grocery Shopping,Convenience Store/Pe,Other Convenience St,DSD,Convenience Store/Pe,HOME MARKET                   ,NON COLD DRINK                
C00000144921951639627,"Tacoma, WA","Tacoma Sales Center, WA",3/25/2010,TACOMA,98404-1800,PIERCE,-122.412986,47.191401,Eating & Drinking,Quick Service Restau,QSR-Mexican,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000240317945672060,"Tempe, AZ","Tempe, AZ",1/24/2019,GOLD CANYON,85118-6854,PINAL,-111.44299,33.360125,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000052918517921065,"Bellevue, WA","Bellevue, WA",6/14/2019,KIRKLAND,98034-7510,KING,-122.234929,47.700784,Eating & Drinking,Quick Service Restau,QSR-Hamburger,DSD,Quick Service Restau,ON PREMISE                    ,EATING/DRINKING               
C00000217218055191668,"Wilsonville, OR","Wilsonville, OR",5/10/2021,SEASIDE,97138-5948,CLATSOP,-123.926435,45.993165,Eating & Drinking,General Merchandiser,FSR-All Other,DSD,General Merchandiser,ON PREMISE                    ,EATING/DRINKING               
C00000001139147321529,"Denver, CO","Denver, CO",2/4/2019,DENVER,80204-3919,DENVER,-105.005305,39.733195,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000088315134511359,"Wilsonville, OR","Wilsonville, OR",2/5/2018,PORTLAND,97209-3510,MULTNOMAH,-122.677515,45.525545,Eating & Drinking,Bar/Tavern/Licensed,Other Bar/Tavern/Lic,DSD,Bar/Tavern/Licensed,ON PREMISE                    ,EATING/DRINKING               
C00000466213018821981,"Cheyenne, WY","Cheyenne, WY",2/9/2015,CHEYENNE,82009,LARAMIE,-104.7893,41.16113,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000840157416122020,"Denver, CO","Denver, CO",1/14/2011,THORNTON,80233,ADAMS,-104.966524,39.885013,Eating & Drinking,Full Service Restaur,FSR-All Other,Equipment Only,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000148913121506318,"Bellevue, WA","Bellevue, WA",4/4/2022,SEATTLE,98126-2551,KING,-122.370725,47.569555,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000687145513101392,"Bremerton, WA","Bremerton, WA",11/18/2010,BELFAIR,98528,KITSAP,-122.850292,47.447119,Other Shopping & Ser,General Merchandiser,Hardware/Home-Improv,DSD,General Merchandiser,ON PREMISE                    ,RETAIL                        
C00000104016981469749,"Price, UT","Price, UT",7/12/2019,PRICE,84501-3227,CARBON,-110.811214,39.592915,Eating & Drinking,Other Eating & Drink,Other Eating & Drink,DSD,Other Eating & Drink,ON PREMISE                    ,EATING/DRINKING               
C00000222611325581676,"Denver, CO","Denver, CO",11/11/2020,WHEAT RIDGE,80033-2141,JEFFERSON,-105.116645,39.784535,Eating & Drinking,Full Service Restaur,FSR-All Other,DSD,Full Service Restaur,ON PREMISE                    ,EATING/DRINKING               
C00000054221041881290,"Draper, UT","Draper, UT",6/1/2018,OREM,84058-2013,UTAH,-111.74275,40.283495,Entertainment/Recrea,Amusement,Other Recreation,DSD,Amusement,ON PREMISE                    ,DESTINATION VENUE             
